packet_count,byte_count,connection_count,packet_rate,byte_rate,avg_packet_size,unique_dst_ports,unique_dst_ips,proto_tcp_ratio,proto_udp_ratio,proto_icmp_ratio,mqtt_ratio,label
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
9.0,7629.0,9.0,0.9,762.9,847.6666666666666,2.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
601.0,40250.0,601.0,60.1,4025.0,66.97171381031615,1.0,1.0,1.0,0.0,0.0,0.0,normal
377.0,1659388.0,377.0,37.7,165938.8,4401.559681697613,1.0,3.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
5.0,7671.0,5.0,0.5,767.1,1534.2,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,230.0,1.0,0.1,23.0,230.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
8.0,1342.0,8.0,0.8,134.2,167.75,2.0,5.0,0.875,0.125,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
12.0,8561.0,12.0,1.2,856.1,713.4166666666666,2.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
1.0,230.0,1.0,0.1,23.0,230.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
18.0,7907.0,18.0,1.8,790.7,439.27777777777777,2.0,5.0,0.5,0.5,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
5.0,432.0,5.0,0.5,43.2,86.4,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,158.0,2.0,0.2,15.8,79.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,288.0,4.0,0.4,28.8,72.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,288.0,4.0,0.4,28.8,72.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1022.0,60782.0,1022.0,102.2,6078.2,59.47358121330724,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,1608.0,4.0,0.4,160.8,402.0,2.0,1.0,1.0,0.0,0.0,0.0,normal
13.0,28125.0,13.0,1.3,2812.5,2163.4615384615386,1.0,1.0,1.0,0.0,0.0,0.0,normal
159.0,10564.0,159.0,15.9,1056.4,66.44025157232704,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,67.0,1.0,0.1,6.7,67.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
310.0,2076032.0,310.0,31.0,207603.2,6696.877419354839,2.0,11.0,0.9903225806451613,0.00967741935483871,0.0,0.0,normal
2.0,538.0,2.0,0.2,53.8,269.0,2.0,1.0,0.0,1.0,0.0,0.0,normal
7.0,2842.0,7.0,0.7,284.2,406.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
501.0,28092.0,501.0,50.1,2809.2,56.07185628742515,1.0,1.0,1.0,0.0,0.0,0.0,normal
1000.0,67305.0,1000.0,100.0,6730.5,67.305,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
708.0,4504241.0,708.0,70.8,450424.1,6361.922316384181,1.0,5.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
16.0,23812.0,16.0,1.6,2381.2,1488.25,2.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
12.0,1308.0,12.0,1.2,130.8,109.0,1.0,3.0,1.0,0.0,0.0,0.0,normal
604.0,59299.0,604.0,60.4,5929.9,98.1771523178808,2.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
704.0,47307.0,704.0,70.4,4730.7,67.19744318181819,1.0,1.0,1.0,0.0,0.0,0.0,normal
874.0,3657207.0,874.0,87.4,365720.7,4184.4473684210525,2.0,4.0,0.9988558352402745,0.0011441647597254005,0.0,0.0,normal
1.0,230.0,1.0,0.1,23.0,230.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
74.0,11735.0,74.0,7.4,1173.5,158.5810810810811,1.0,1.0,1.0,0.0,0.0,0.0,normal
5.0,7608.0,5.0,0.5,760.8,1521.6,1.0,1.0,1.0,0.0,0.0,0.0,normal
103.0,7621.0,103.0,10.3,762.1,73.99029126213593,1.0,1.0,1.0,0.0,0.0,0.0,normal
169.0,361976.0,169.0,16.9,36197.6,2141.869822485207,3.0,8.0,0.9940828402366864,0.005917159763313609,0.0,0.0,normal
1.0,345.0,1.0,0.1,34.5,345.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,307.0,4.0,0.4,30.7,76.75,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
42.0,5920.0,42.0,4.2,592.0,140.95238095238096,2.0,1.0,1.0,0.0,0.0,0.0,normal
160.0,11522.0,160.0,16.0,1152.2,72.0125,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
12.0,10442.0,12.0,1.2,1044.2,870.1666666666666,2.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
194.0,424155.0,194.0,19.4,42415.5,2186.365979381443,1.0,4.0,0.9536082474226805,0.04639175257731959,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,158.0,2.0,0.2,15.8,79.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
37.0,2118.0,37.0,3.7,211.8,57.24324324324324,2.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
78.0,5529.0,78.0,7.8,552.9,70.88461538461539,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,67.0,1.0,0.1,6.7,67.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
107.0,246245.0,107.0,10.7,24624.5,2301.355140186916,1.0,6.0,0.9906542056074766,0.009345794392523364,0.0,0.0,normal
8.0,4971.0,8.0,0.8,497.1,621.375,1.0,1.0,0.0,1.0,0.0,0.0,normal
29.0,38983.0,29.0,2.9,3898.3,1344.2413793103449,2.0,1.0,0.27586206896551724,0.7241379310344828,0.0,0.0,normal
10.0,7501.0,10.0,1.0,750.1,750.1,1.0,1.0,1.0,0.0,0.0,0.0,normal
7.0,2212.0,7.0,0.7,221.2,316.0,2.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
8.0,960.0,8.0,0.8,96.0,120.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
26.0,7293.0,26.0,2.6,729.3,280.5,3.0,1.0,1.0,0.0,0.0,0.0,normal
35.0,11967.0,35.0,3.5,1196.7,341.9142857142857,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
126.0,39726.0,126.0,12.6,3972.6,315.2857142857143,2.0,11.0,0.7777777777777778,0.2222222222222222,0.0,0.0,normal
1.0,118.0,1.0,0.1,11.8,118.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,78.0,1.0,0.1,7.8,78.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
7.0,11088.0,7.0,0.7,1108.8,1584.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,295.0,4.0,0.4,29.5,73.75,1.0,3.0,0.5,0.5,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
6.0,7632.0,6.0,0.6,763.2,1272.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
9.0,1232.0,9.0,0.9,123.2,136.88888888888889,1.0,5.0,1.0,0.0,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
168.0,15576.0,168.0,16.8,1557.6,92.71428571428571,1.0,1.0,1.0,0.0,0.0,0.0,normal
146.0,9936.0,146.0,14.6,993.6,68.05479452054794,1.0,1.0,1.0,0.0,0.0,0.0,normal
14.0,9836.0,14.0,1.4,983.6,702.5714285714286,2.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,normal
293.0,720228.0,293.0,29.3,72022.8,2458.1160409556314,1.0,3.0,0.9692832764505119,0.030716723549488054,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,158.0,2.0,0.2,15.8,79.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
99.0,15786.0,99.0,9.9,1578.6,159.45454545454547,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
311.0,21467.0,311.0,31.1,2146.7,69.02572347266882,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,67.0,1.0,0.1,6.7,67.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
315.0,958354.0,315.0,31.5,95835.4,3042.393650793651,1.0,6.0,0.9968253968253968,0.0031746031746031746,0.0,0.0,normal
2.0,147.0,2.0,0.2,14.7,73.5,1.0,1.0,1.0,0.0,0.0,0.0,normal
3.0,240.0,3.0,0.3,24.0,80.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
9.0,1038.0,9.0,0.9,103.8,115.33333333333333,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
17.0,5832.0,17.0,1.7,583.2,343.05882352941177,2.0,9.0,0.9411764705882353,0.058823529411764705,0.0,0.0,normal
1.0,489.0,1.0,0.1,48.9,489.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,78.0,1.0,0.1,7.8,78.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
11.0,6990.0,11.0,1.1,699.0,635.4545454545455,1.0,1.0,1.0,0.0,0.0,0.0,normal
51.0,4891.0,51.0,5.1,489.1,95.90196078431373,1.0,1.0,1.0,0.0,0.0,0.0,normal
99.0,7279.0,99.0,9.9,727.9,73.52525252525253,1.0,1.0,1.0,0.0,0.0,0.0,normal
146.0,329668.0,146.0,14.6,32966.8,2258.0,2.0,6.0,0.9726027397260274,0.0273972602739726,0.0,0.0,normal
4.0,748.0,4.0,0.4,74.8,187.0,4.0,1.0,0.0,1.0,0.0,0.0,normal
17.0,16926.0,17.0,1.7,1692.6,995.6470588235294,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
3.0,174.0,3.0,0.3,17.4,58.0,1.0,3.0,1.0,0.0,0.0,0.0,normal
1.0,78.0,1.0,0.1,7.8,78.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
5.0,7700.0,5.0,0.5,770.0,1540.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
8.0,1166.0,8.0,0.8,116.6,145.75,1.0,4.0,1.0,0.0,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
46.0,2484.0,46.0,4.6,248.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
13.0,9797.0,13.0,1.3,979.7,753.6153846153846,2.0,1.0,0.3076923076923077,0.6923076923076923,0.0,0.0,normal
64.0,115114.0,64.0,6.4,11511.4,1798.65625,1.0,5.0,0.84375,0.15625,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,158.0,2.0,0.2,15.8,79.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
108.0,12371.0,108.0,10.8,1237.1,114.54629629629629,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
180.0,12493.0,180.0,18.0,1249.3,69.40555555555555,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,67.0,1.0,0.1,6.7,67.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
226.0,642777.0,226.0,22.6,64277.7,2844.146017699115,1.0,7.0,0.995575221238938,0.004424778761061947,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,147.0,2.0,0.2,14.7,73.5,1.0,1.0,1.0,0.0,0.0,0.0,normal
116.0,13265.0,116.0,11.6,1326.5,114.35344827586206,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
209.0,14452.0,209.0,20.9,1445.2,69.14832535885168,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,93.0,1.0,0.1,9.3,93.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
325.0,759473.0,325.0,32.5,75947.3,2336.84,1.0,9.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,78.0,1.0,0.1,7.8,78.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
128.0,17894.0,128.0,12.8,1789.4,139.796875,1.0,1.0,1.0,0.0,0.0,0.0,normal
254.0,17812.0,254.0,25.4,1781.2,70.1259842519685,1.0,1.0,1.0,0.0,0.0,0.0,normal
327.0,859452.0,327.0,32.7,85945.2,2628.293577981651,1.0,5.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
7.0,860.0,7.0,0.7,86.0,122.85714285714286,1.0,1.0,1.0,0.0,0.0,0.0,normal
6.0,3118.0,6.0,0.6,311.8,519.6666666666666,1.0,3.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
6.0,7660.0,6.0,0.6,766.0,1276.6666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
8.0,1166.0,8.0,0.8,116.6,145.75,1.0,4.0,1.0,0.0,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
55.0,6325.0,55.0,5.5,632.5,115.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
93.0,6173.0,93.0,9.3,617.3,66.3763440860215,1.0,1.0,1.0,0.0,0.0,0.0,normal
10.0,2787.0,10.0,1.0,278.7,278.7,1.0,1.0,1.0,0.0,0.0,0.0,normal
12.0,8562.0,12.0,1.2,856.2,713.5,2.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
163.0,381772.0,163.0,16.3,38177.2,2342.159509202454,2.0,8.0,0.9141104294478528,0.08588957055214724,0.0,0.0,normal
4.0,955.0,4.0,0.4,95.5,238.75,4.0,1.0,0.0,1.0,0.0,0.0,normal
2.0,108.0,2.0,0.2,10.8,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,158.0,2.0,0.2,15.8,79.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,108.0,2.0,0.2,10.8,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,240.0,4.0,0.4,24.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,108.0,2.0,0.2,10.8,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,230.0,1.0,0.1,23.0,230.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
22.0,1787.0,22.0,2.2,178.7,81.22727272727273,2.0,10.0,0.9545454545454546,0.045454545454545456,0.0,0.0,normal
2.0,120.0,2.0,0.2,12.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
9.0,5382.0,9.0,0.9,538.2,598.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
174.0,15585.0,174.0,17.4,1558.5,89.56896551724138,1.0,1.0,1.0,0.0,0.0,0.0,normal
13.0,4093.0,13.0,1.3,409.3,314.84615384615387,1.0,1.0,1.0,0.0,0.0,0.0,normal
55.0,269897.0,55.0,5.5,26989.7,4907.218181818182,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,67.0,1.0,0.1,6.7,67.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
230.0,447790.0,230.0,23.0,44779.0,1946.9130434782608,2.0,9.0,0.9869565217391304,0.013043478260869565,0.0,0.0,normal
2.0,244.0,2.0,0.2,24.4,122.0,2.0,1.0,0.0,1.0,0.0,0.0,normal
13.0,2617.0,13.0,1.3,261.7,201.30769230769232,2.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
208.0,24710.0,208.0,20.8,2471.0,118.79807692307692,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
145.0,482588.0,145.0,14.5,48258.8,3328.193103448276,1.0,5.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,81.0,1.0,0.1,8.1,81.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
3.0,174.0,3.0,0.3,17.4,58.0,1.0,3.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
7.0,7880.0,7.0,0.7,788.0,1125.7142857142858,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,120.0,2.0,0.2,12.0,60.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
242.0,16728.0,242.0,24.2,1672.8,69.12396694214875,1.0,1.0,1.0,0.0,0.0,0.0,normal
256.0,604491.0,256.0,25.6,60449.1,2361.29296875,1.0,5.0,1.0,0.0,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
73.0,4098.0,73.0,7.3,409.8,56.136986301369866,1.0,1.0,1.0,0.0,0.0,0.0,normal
350.0,23583.0,350.0,35.0,2358.3,67.38,1.0,1.0,1.0,0.0,0.0,0.0,normal
12.0,9757.0,12.0,1.2,975.7,813.0833333333334,2.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
366.0,1085850.0,366.0,36.6,108585.0,2966.8032786885246,1.0,4.0,0.9754098360655737,0.02459016393442623,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
17.0,9949.0,17.0,1.7,994.9,585.2352941176471,2.0,1.0,1.0,0.0,0.0,0.0,normal
5.0,395.0,5.0,0.5,39.5,79.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
77.0,8356.0,77.0,7.7,835.6,108.51948051948052,1.0,1.0,1.0,0.0,0.0,0.0,normal
210.0,14646.0,210.0,21.0,1464.6,69.74285714285715,1.0,1.0,1.0,0.0,0.0,0.0,normal
17.0,5466.0,17.0,1.7,546.6,321.52941176470586,1.0,1.0,1.0,0.0,0.0,0.0,normal
285.0,708660.0,285.0,28.5,70866.0,2486.5263157894738,2.0,8.0,0.9964912280701754,0.0035087719298245615,0.0,0.0,normal
1.0,118.0,1.0,0.1,11.8,118.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
2.0,154.0,2.0,0.2,15.4,77.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
90.0,44976.0,90.0,9.0,4497.6,499.73333333333335,3.0,1.0,1.0,0.0,0.0,0.0,normal
116.0,8474.0,116.0,11.6,847.4,73.05172413793103,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,67.0,1.0,0.1,6.7,67.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
137.0,442220.0,137.0,13.7,44222.0,3227.883211678832,2.0,8.0,0.9781021897810219,0.021897810218978103,0.0,0.0,normal
2.0,538.0,2.0,0.2,53.8,269.0,2.0,1.0,0.0,1.0,0.0,0.0,normal
2.0,147.0,2.0,0.2,14.7,73.5,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
2.0,108.0,2.0,0.2,10.8,54.0,2.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,244.0,4.0,0.4,24.4,61.0,1.0,3.0,1.0,0.0,0.0,0.0,normal
155.0,13292.0,155.0,15.5,1329.2,85.75483870967741,2.0,1.0,1.0,0.0,0.0,0.0,normal
211.0,14439.0,211.0,21.1,1443.9,68.43127962085308,1.0,1.0,1.0,0.0,0.0,0.0,normal
324.0,902983.0,324.0,32.4,90298.3,2786.9845679012346,1.0,2.0,1.0,0.0,0.0,0.0,normal
2.0,132.0,2.0,0.2,13.2,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
18.0,23391.0,18.0,1.8,2339.1,1299.5,2.0,1.0,1.0,0.0,0.0,0.0,normal
26.0,2553.0,26.0,2.6,255.3,98.1923076923077,1.0,1.0,1.0,0.0,0.0,0.0,normal
4.0,307.0,4.0,0.4,30.7,76.75,1.0,1.0,1.0,0.0,0.0,0.0,normal
38.0,13875.0,38.0,3.8,1387.5,365.13157894736844,3.0,8.0,0.9736842105263158,0.02631578947368421,0.0,0.0,normal
1.0,345.0,1.0,0.1,34.5,345.0,1.0,1.0,0.0,1.0,0.0,0.0,normal
3.0,239.0,3.0,0.3,23.9,79.66666666666667,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,66.0,1.0,0.1,6.6,66.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
12.0,10439.0,12.0,1.2,1043.9,869.9166666666666,2.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,normal
13.0,7323.0,13.0,1.3,732.3,563.3076923076923,1.0,2.0,0.38461538461538464,0.6153846153846154,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
1.0,54.0,1.0,0.1,5.4,54.0,1.0,1.0,1.0,0.0,0.0,0.0,normal
